"日期","channel_name","国家地区","newUser","activeUser","payNum","payNumWeb","payUser","activePayUser","payRate","payUserNew","payRateNew","ARPU","ARPPU","onlineTimeMin","payNumNew","payUserNew2","payNum2"
"2024-06-29(六)","AppStore","澳大利亚","5","8","8.97","0","1","1","12.5%","1","20%","1.12","8.97","150.1","8.97","1","8.97"
"2024-06-29(六)","googleplay","俄罗斯","2","6","-","-","-","-","0%","0","0%","0","-","40.83","-","-","-"
"2024-06-29(六)","AppStore","马来西亚","5","7","4.99","0","1","3","14.29%","1","20%","0.71","4.99","115.29","4.99","0","0"
"2024-06-29(六)","AppStore","英国","2","4","109.98","0","1","2","25%","0","0%","27.49","109.98","84.05","0","0","0"
"2024-06-29(六)","googleplay","墨西哥","1","1","0","0","0","0","0%","0","0%","0","0","131.68","0","0","0"
"2024-06-29(六)","googleplay","新加坡","0","1","-","-","-","-","0%","0","0%","0","-","31.63","-","-","-"
"2024-06-29(六)","googleplay","巴西","0","1","-","-","-","-","0%","0","0%","0","-","54.48","-","-","-"
"2024-06-29(六)","AppStore","新加坡","2","4","0","0","0","0","0%","0","0%","0","0","133.74","0","0","0"
"2024-06-29(六)","AppStore","菲律宾","0","3","-","-","-","0","0%","0","0%","0","-","28.52","-","-","-"
"2024-06-29(六)","googleplay","加拿大","1","3","-","-","-","-","0%","0","0%","0","-","31.7","-","-","-"
"2024-06-29(六)","AppStore","新西兰","1","2","-","-","-","-","0%","0","0%","0","-","44.03","-","-","-"
"2024-06-29(六)","googleplay","法国","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","googleplay","多米尼加共和国","3","4","-","-","-","-","0%","0","0%","0","-","21.37","-","-","-"
"2024-06-29(六)","googleplay","智利","0","1","-","-","-","-","0%","0","0%","0","-","44.05","-","-","-"
"2024-06-29(六)","googleplay","德国","1","1","-","-","-","-","0%","0","0%","0","-","53.58","-","-","-"
"2024-06-29(六)","AppStore","俄罗斯","1","1","-","-","-","-","0%","0","0%","0","-","92.73","-","-","-"
"2024-06-29(六)","googleplay","阿根廷","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","德国","2","3","0","0","0","0","0%","0","0%","0","0","55.04","0","0","0"
"2024-06-29(六)","googleplay","菲律宾","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-06-29(六)","AppStore","印度尼西亚","3","3","0","0","0","1","0%","0","0%","0","0","30.36","0","0","0"
"2024-06-29(六)","googleplay","秘鲁","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","googleplay","澳大利亚","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","巴西","1","2","0.99","0","1","1","50%","1","100%","0.5","0.99","58.58","0.99","1","0.99"
"2024-06-29(六)","googleplay","哥伦比亚","1","1","-","-","-","-","0%","0","0%","0","-","41.12","-","-","-"
"2024-06-29(六)","AppStore","法国","1","3","0","0","0","1","0%","0","0%","0","0","60.53","0","0","0"
"2024-06-29(六)","googleplay","厄瓜多尔","0","1","-","-","-","-","0%","0","0%","0","-","45.55","-","-","-"
"2024-06-29(六)","googleplay","英国","1","1","-","-","-","-","0%","0","0%","0","-","126.93","-","-","-"
"2024-06-29(六)","googleplay","意大利","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","荷兰","2","2","-","-","-","0","0%","0","0%","0","-","19.55","-","-","-"
"2024-06-29(六)","googleplay","哥斯达黎加","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","googleplay","西班牙","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","googleplay","印度","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","阿根廷","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","柬埔寨","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","瑞士","0","2","-","-","-","-","0%","0","0%","0","-","114.38","-","-","-"
"2024-06-29(六)","googleplay","比利时","1","1","-","-","-","-","0%","0","0%","0","-","6.17","-","-","-"
"2024-06-29(六)","AppStore","西班牙","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","googleplay","乌拉圭","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","蒙古","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","印度","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","googleplay","埃及","0","2","-","-","-","-","0%","0","0%","0","-","87.23","-","-","-"
"2024-06-29(六)","googleplay","巴拿马","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","瑞典","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","googleplay","沙特阿拉伯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","波兰","1","1","-","-","-","-","0%","0","0%","0","-","102.03","-","-","-"
"2024-06-29(六)","googleplay","危地马拉","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","巴拉圭","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","googleplay","土耳其","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","多米尼加共和国","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","googleplay","匈牙利","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","缅甸","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","南非","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","尼泊尔","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","阿联酋","0","1","12.97","0","1","1","100%","0","0%","12.97","12.97","183.32","0","0","0"
"2024-06-29(六)","googleplay","波兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","googleplay","巴拉圭","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","法属波利尼西亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","googleplay","巴哈马","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","googleplay","柬埔寨","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","克罗地亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","哥斯达黎加","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","googleplay","阿尔及利亚","1","1","-","-","-","-","0%","0","0%","0","-","15.03","-","-","-"
"2024-06-29(六)","AppStore","老挝","0","1","-","-","-","-","0%","0","0%","0","-","97.67","-","-","-"
"2024-06-29(六)","AppStore","墨西哥","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","丹麦","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","伊拉克","0","1","-","-","-","-","0%","0","0%","0","-","51.72","-","-","-"
"2024-06-29(六)","googleplay","乌克兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","googleplay","白俄罗斯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","芬兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","googleplay","玻利维亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","摩洛哥","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","googleplay","荷兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","googleplay","以色列","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","摩尔多瓦","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","googleplay","阿联酋","0","1","0","0","0","0","0%","0","0%","0","0","32.55","0","0","0"
"2024-06-29(六)","AppStore","英属维尔京群岛","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","googleplay","斯里兰卡","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","意大利","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","googleplay","新西兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","googleplay","缅甸","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","葡萄牙","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","挪威","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","googleplay","伊朗","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","googleplay","洪都拉斯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","googleplay","伊拉克","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","马耳他","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","关岛","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","希腊","-","0","0","0","0","0","0%","0","-","0","0","0","0","0","0"
"2024-06-29(六)","googleplay","关岛","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-06-29(六)","googleplay","卡塔尔","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","卡塔尔","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","白俄罗斯","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","阿塞拜疆","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-06-29(六)","googleplay","摩洛哥","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","北马里亚纳群岛","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","爱尔兰","-","1","0","0","0","0","0%","0","-","0","0","5.38","0","0","0"
"2024-06-29(六)","googleplay","南非","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","比利时","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-06-29(六)","AppStore","土耳其","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-06-30(日)","AppStore","日本","14,213","41,020","37,627.13","0","1,856","6,116","4.52%","520","3.61%","0.92","20.27","90.52","9,464.51","728","11,892.26"
"2024-06-30(日)","googleplay","日本","4,598","10,244","8,723.77","0","510","1,456","4.98%","194","4.19%","0.85","17.11","89.71","2,477.44","229","2,647.77"
"2024-06-30(日)","AppStore","中国","75","157","5.98","0","2","14","1.27%","2","2.6%","0.04","2.99","98.99","5.98","2","5.98"
"2024-06-30(日)","googleplay","中国","11","31","112.94","0","3","4","9.68%","1","7.69%","3.64","37.65","167.53","0.99","1","0.99"
"2024-06-30(日)","AppStore","美国","12","29","26.93","0","2","4","6.9%","1","8.33%","0.93","13.47","61.61","8.98","1","8.98"
"2024-06-30(日)","googleplay","越南","7","17","-","-","-","-","0%","0","0%","0","-","57.75","-","-","-"
"2024-06-30(日)","googleplay","韩国","1","4","0","0","0","1","0%","0","0%","0","0","87.35","0","0","0"
"2024-06-30(日)","googleplay","泰国","4","6","0","0","0","0","0%","0","0%","0","0","72.83","0","0","0"
"2024-06-30(日)","AppStore","越南","3","16","7.96","0","2","2","12.5%","0","0%","0.5","3.98","100.62","0","2","7.96"
"2024-06-30(日)","googleplay","马来西亚","2","5","0","0","0","0","0%","0","0%","0","0","126.73","0","0","0"
"2024-06-30(日)","googleplay","美国","1","6","-","-","-","0","0%","0","0%","0","-","25.83","-","-","-"
"2024-06-30(日)","AppStore","加拿大","2","5","0","0","0","0","0%","0","0%","0","0","100.69","0","0","0"
"2024-06-30(日)","AppStore","泰国","4","12","13.97","0","1","3","8.33%","0","0%","1.16","13.97","115.42","0","0","0"
"2024-06-30(日)","AppStore","韩国","4","10","14.99","0","1","1","10%","1","20%","1.5","14.99","99.05","14.99","1","14.99"
"2024-06-30(日)","googleplay","印度尼西亚","1","2","0","0","0","0","0%","0","0%","0","-","42.76","0","0","0"
"2024-06-30(日)","AppStore","澳大利亚","5","8","0","0","0","1","0%","0","0%","0","0","164.58","0","0","0"
"2024-06-30(日)","googleplay","俄罗斯","3","5","-","-","-","-","0%","0","0%","0","-","29.4","-","-","-"
"2024-06-30(日)","AppStore","马来西亚","2","6","0","0","0","3","0%","0","0%","0","0","62.76","0","0","0"
"2024-06-30(日)","AppStore","英国","4","7","5.98","0","1","3","14.29%","1","25%","0.85","5.98","163.04","5.98","0","0"
"2024-06-30(日)","googleplay","墨西哥","1","2","0","0","0","0","0%","0","0%","0","0","118.53","0","0","0"
"2024-06-30(日)","googleplay","新加坡","1","1","-","-","-","-","0%","0","0%","0","-","109.17","-","-","-"
"2024-06-30(日)","googleplay","巴西","2","3","-","-","-","-","0%","0","0%","0","-","44.94","-","-","-"
"2024-06-30(日)","AppStore","新加坡","1","3","0","0","0","0","0%","0","0%","0","0","43.31","0","0","0"
"2024-06-30(日)","AppStore","菲律宾","1","1","-","-","-","0","0%","0","0%","0","-","45.1","-","-","-"
"2024-06-30(日)","googleplay","加拿大","1","4","-","-","-","-","0%","0","0%","0","-","42.17","-","-","-"
"2024-06-30(日)","AppStore","新西兰","3","4","-","-","-","-","0%","0","0%","0","-","24.46","-","-","-"
"2024-06-30(日)","googleplay","法国","2","2","-","-","-","-","0%","0","0%","0","-","39.09","-","-","-"
"2024-06-30(日)","googleplay","多米尼加共和国","1","1","-","-","-","-","0%","0","0%","0","-","25.07","-","-","-"
"2024-06-30(日)","googleplay","智利","0","1","-","-","-","-","0%","0","0%","0","-","12.28","-","-","-"
"2024-06-30(日)","googleplay","德国","3","3","-","-","-","-","0%","0","0%","0","-","13.82","-","-","-"
"2024-06-30(日)","AppStore","俄罗斯","3","3","-","-","-","-","0%","0","0%","0","-","58.03","-","-","-"
"2024-06-30(日)","googleplay","阿根廷","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-30(日)","AppStore","德国","0","2","0","0","0","0","0%","0","0%","0","0","418.87","0","0","0"
"2024-06-30(日)","googleplay","菲律宾","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-06-30(日)","AppStore","印度尼西亚","1","4","104.95","0","1","1","25%","0","0%","26.24","104.95","164.14","0","1","104.95"
"2024-06-30(日)","googleplay","秘鲁","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-30(日)","googleplay","澳大利亚","1","1","-","-","-","0","0%","0","0%","0","-","89.28","-","-","-"
"2024-06-30(日)","AppStore","巴西","0","2","0","0","0","1","0%","0","0%","0","0","92.85","0","0","0"
"2024-06-30(日)","googleplay","哥伦比亚","1","2","-","-","-","-","0%","0","0%","0","-","113.76","-","-","-"
"2024-06-30(日)","AppStore","法国","1","3","8.97","0","1","2","33.33%","0","0%","2.99","8.97","137.44","0","0","0"
"2024-06-30(日)","googleplay","厄瓜多尔","0","1","-","-","-","-","0%","0","0%","0","-","7.2","-","-","-"
"2024-06-30(日)","googleplay","英国","2","3","-","-","-","-","0%","0","0%","0","-","72.12","-","-","-"
"2024-06-30(日)","googleplay","意大利","0","1","-","-","-","-","0%","0","0%","0","-","83.12","-","-","-"
"2024-06-30(日)","AppStore","荷兰","0","2","-","-","-","0","0%","0","0%","0","-","19.47","-","-","-"
"2024-06-30(日)","googleplay","哥斯达黎加","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-30(日)","googleplay","西班牙","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-30(日)","googleplay","印度","1","1","-","-","-","-","0%","0","0%","0","-","48.95","-","-","-"
"2024-06-30(日)","AppStore","阿根廷","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-06-30(日)","AppStore","柬埔寨","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-30(日)","AppStore","瑞士","0","1","-","-","-","-","0%","0","0%","0","-","24.08","-","-","-"
"2024-06-30(日)","googleplay","比利时","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-30(日)","AppStore","西班牙","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-30(日)","googleplay","乌拉圭","1","1","-","-","-","-","0%","0","0%","0","-","69.38","-","-","-"
"2024-06-30(日)","AppStore","蒙古","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-30(日)","AppStore","印度","1","1","-","-","-","-","0%","0","0%","0","-","13.13","-","-","-"
"2024-06-30(日)","googleplay","埃及","0","1","-","-","-","-","0%","0","0%","0","-","105.88","-","-","-"
"2024-06-30(日)","googleplay","巴拿马","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-30(日)","AppStore","瑞典","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-06-30(日)","googleplay","沙特阿拉伯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-30(日)","AppStore","波兰","0","2","-","-","-","-","0%","0","0%","0","-","195.24","-","-","-"
"2024-06-30(日)","googleplay","危地马拉","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-30(日)","AppStore","巴拉圭","0","1","-","-","-","-","0%","0","0%","0","-","50.72","-","-","-"
"2024-06-30(日)","googleplay","土耳其","1","2","-","-","-","-","0%","0","0%","0","-","14.44","-","-","-"
"2024-06-30(日)","AppStore","多米尼加共和国","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-30(日)","googleplay","匈牙利","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-30(日)","AppStore","缅甸","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-30(日)","AppStore","南非","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-30(日)","AppStore","尼泊尔","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-30(日)","AppStore","阿联酋","0","1","2.99","0","1","1","100%","0","0%","2.99","2.99","45.9","0","0","0"
"2024-06-30(日)","googleplay","波兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-30(日)","googleplay","巴拉圭","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-06-30(日)","AppStore","法属波利尼西亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
